0.0,0.26666666666666666
1.0,0.3188405797101449
2.0,0.329608938547486
3.0,0.39267015706806285
4.0,0.40555555555555556
5.0,0.3804878048780488
6.0,0.43575418994413406
7.0,0.42613636363636365
8.0,0.38235294117647056
9.0,0.5056818181818182
10.0,0.4148148148148148
11.0,0.42105263157894735
12.0,0.3923076923076923
13.0,0.5474452554744526
14.0,0.41353383458646614
15.0,0.4472049689440994
16.0,0.4589041095890411
17.0,0.48466257668711654
18.0,0.4596774193548387
19.0,0.44274809160305345
20.0,0.45132743362831856
21.0,0.5087719298245614
22.0,0.4715447154471545
23.0,0.41843971631205673
24.0,0.47368421052631576
25.0,0.48872180451127817
26.0,0.4883720930232558
27.0,0.42735042735042733
28.0,0.5363636363636364
29.0,0.37962962962962965
30.0,0.4731182795698925
31.0,0.5666666666666667
32.0,0.5053763440860215
33.0,0.49
34.0,0.43010752688172044
35.0,0.5684210526315789
36.0,0.59
37.0,0.5783132530120482
38.0,0.6
39.0,0.47619047619047616
40.0,0.5789473684210527
41.0,0.5555555555555556
42.0,0.42857142857142855
43.0,0.5526315789473685
44.0,0.5333333333333333
45.0,0.45454545454545453
46.0,0.4189189189189189
47.0,0.37254901960784315
48.0,0.5609756097560976
49.0,0.4523809523809524
50.0,0.5555555555555556
51.0,0.39473684210526316
52.0,0.6666666666666666
53.0,0.5616438356164384
54.0,0.484375
55.0,0.5538461538461539
56.0,0.4189189189189189
57.0,0.5384615384615384
58.0,0.44642857142857145
59.0,0.39215686274509803
60.0,0.53125
61.0,0.4
62.0,0.43529411764705883
63.0,0.4
64.0,0.38823529411764707
65.0,0.5643564356435643
66.0,0.5050505050505051
67.0,0.4787234042553192
68.0,0.4731182795698925
69.0,0.5217391304347826
70.0,0.5841584158415841
71.0,0.48214285714285715
72.0,0.5714285714285714
73.0,0.532258064516129
74.0,0.4728682170542636
75.0,0.5323741007194245
76.0,0.553030303030303
77.0,0.5538461538461539
78.0,0.5128205128205128
79.0,0.5045871559633027
80.0,0.5407407407407407
81.0,0.559322033898305
82.0,0.49382716049382713
83.0,0.5503355704697986
84.0,0.53125
85.0,0.5671641791044776
86.0,0.48905109489051096
87.0,0.5873015873015873
88.0,0.5808823529411765
89.0,0.5757575757575758
90.0,0.4885057471264368
91.0,0.6
92.0,0.5664739884393064
93.0,0.574585635359116
94.0,0.6105769230769231
95.0,0.5944444444444444
96.0,0.6086956521739131
97.0,0.6631016042780749
98.0,0.6901408450704225
99.0,0.6111111111111112
