0.0,0.3
1.0,0.32222222222222224
2.0,0.4396551724137931
3.0,0.4233576642335766
4.0,0.42962962962962964
5.0,0.44680851063829785
6.0,0.44144144144144143
7.0,0.43
8.0,0.4392523364485981
9.0,0.46808510638297873
10.0,0.43119266055045874
11.0,0.4943820224719101
12.0,0.47368421052631576
13.0,0.32608695652173914
14.0,0.4268292682926829
15.0,0.4017857142857143
16.0,0.43333333333333335
17.0,0.4731182795698925
18.0,0.4485981308411215
19.0,0.38372093023255816
20.0,0.4868421052631579
21.0,0.42857142857142855
22.0,0.46808510638297873
23.0,0.41
24.0,0.3888888888888889
25.0,0.48484848484848486
26.0,0.45054945054945056
27.0,0.5357142857142857
28.0,0.5833333333333334
29.0,0.5421686746987951
30.0,0.5555555555555556
31.0,0.417910447761194
32.0,0.42045454545454547
33.0,0.5
34.0,0.4805194805194805
35.0,0.4430379746835443
36.0,0.38823529411764707
37.0,0.5274725274725275
38.0,0.5333333333333333
39.0,0.4264705882352941
40.0,0.3684210526315789
41.0,0.45161290322580644
42.0,0.47368421052631576
43.0,0.5161290322580645
44.0,0.5
45.0,0.4716981132075472
46.0,0.5573770491803278
47.0,0.43636363636363634
48.0,0.5777777777777777
49.0,0.525
50.0,0.4878048780487805
51.0,0.4222222222222222
52.0,0.5192307692307693
53.0,0.4406779661016949
54.0,0.5172413793103449
55.0,0.52
56.0,0.47540983606557374
57.0,0.5263157894736842
58.0,0.5245901639344263
59.0,0.6101694915254238
60.0,0.5373134328358209
61.0,0.5
62.0,0.4418604651162791
63.0,0.6136363636363636
64.0,0.5783132530120482
65.0,0.5
66.0,0.4578313253012048
67.0,0.5760869565217391
68.0,0.5694444444444444
69.0,0.4666666666666667
70.0,0.4342105263157895
71.0,0.38461538461538464
72.0,0.4878048780487805
73.0,0.5384615384615384
74.0,0.5204081632653061
75.0,0.5454545454545454
76.0,0.5673076923076923
77.0,0.5425531914893617
78.0,0.5697674418604651
79.0,0.5263157894736842
80.0,0.5925925925925926
81.0,0.5247524752475248
82.0,0.5247524752475248
83.0,0.5434782608695652
84.0,0.5686274509803921
85.0,0.6263736263736264
86.0,0.6222222222222222
87.0,0.5131578947368421
88.0,0.5058823529411764
89.0,0.5377358490566038
90.0,0.5428571428571428
91.0,0.5841584158415841
92.0,0.5454545454545454
93.0,0.5714285714285714
94.0,0.5360824742268041
95.0,0.5736434108527132
96.0,0.5714285714285714
97.0,0.5575221238938053
98.0,0.6597938144329897
99.0,0.6086956521739131
